Location, month, day, year, average temp, max temp, min temp
Grand Rapids, 05, 28, 1983, 57.9, 69.1, 34.0
Grand Rapids, 05, 29, 1983, 57.8, 68.0, 46.9
Grand Rapids, 05, 30, 1983, 48.6, 64.0, 46.0
Grand Rapids, 05, 31, 1983, 50.2, 57.0, 46.0
Grand Rapids, 06, 01, 1983, 52.7, 64.9, 42.1
Grand Rapids, 06, 02, 1983, 57.0, 71.1, 42.1
Grand Rapids, 06, 03, 1983, 56.9, 72.0, 44.1
Grand Rapids, 06, 04, 1983, 58.3, 66.0, 52.0
Grand Rapids, 06, 05, 1983, 58.8, 70.0, 48.0
Grand Rapids, 06, 06, 1983, 57.5, 70.0, 48.0
Grand Rapids, 06, 07, 1983, 60.0, 70.0, 50.0
Grand Rapids, 06, 08, 1983, 57.3, 75.0, 39.9
Grand Rapids, 06, 09, 1983, 68.6, 81.0, 57.0
Grand Rapids, 06, 10, 1983, 70.7, 84.0, 54.0
Grand Rapids, 06, 11, 1983, 73.0, 86.0, 54.0
Grand Rapids, 06, 12, 1983, 75.4, 89.1, 60.1
Grand Rapids, 06, 13, 1983, 75.6, 89.1, 60.1
Grand Rapids, 06, 14, 1983, 76.3, 88.0, 62.1
Grand Rapids, 06, 15, 1983, 70.4, 88.0, 61.0
Grand Rapids, 06, 16, 1983, 69.2, 79.0, 60.1
Grand Rapids, 06, 17, 1983, 65.6, 80.1, 48.9
Grand Rapids, 06, 18, 1983, 65.4, 81.0, 48.9
Grand Rapids, 06, 19, 1983, 68.4, 82.0, 48.9
Grand Rapids, 06, 20, 1983, 71.4, 86.0, 55.0
Grand Rapids, 06, 21, 1983, 75.3, 89.1, 57.0
Grand Rapids, 06, 22, 1983, 75.3, 90.0, 59.0
Grand Rapids, 06, 23, 1983, 77.8, 91.0, 59.0
Grand Rapids, 06, 24, 1983, 74.7, 91.0, 57.9
Grand Rapids, 06, 25, 1983, 73.4, 89.1, 57.9
Grand Rapids, 06, 26, 1983, 79.8, 93.0, 57.9
Grand Rapids, 06, 27, 1983, 75.4, 93.0, 63.0
Grand Rapids, 06, 28, 1983, 62.0, 66.9, 57.9
Grand Rapids, 06, 29, 1983, 66.1, 79.0, 55.0
Grand Rapids, 06, 30, 1983, 72.9, 81.0, 55.0
Grand Rapids, 07, 01, 1983, 75.5, 82.0, 66.9
Grand Rapids, 07, 02, 1983, 75.7, 84.9, 68.9
Grand Rapids, 07, 03, 1983, 80.4, 88.0, 70.0
Grand Rapids, 07, 04, 1983, 76.6, 89.1, 70.0
Grand Rapids, 07, 05, 1983, 65.0, 79.0, 55.9
Grand Rapids, 07, 06, 1983, 58.0, 73.9, 41.0
Grand Rapids, 07, 07, 1983, 62.6, 78.1, 41.0
Grand Rapids, 07, 08, 1983, 68.4, 80.1, 46.0
Grand Rapids, 07, 09, 1983, 73.3, 82.0, 57.0
Grand Rapids, 07, 10, 1983, 71.3, 84.9, 59.0
Grand Rapids, 07, 11, 1983, 77.8, 91.0, 59.0
Grand Rapids, 07, 12, 1983, 79.9, 91.0, 68.0
Grand Rapids, 07, 13, 1983, 72.6, 90.0, 54.0
Grand Rapids, 07, 14, 1983, 77.0, 93.0, 54.0
Grand Rapids, 07, 15, 1983, 81.8, 93.0, 63.0
Grand Rapids, 07, 16, 1983, 79.7, 91.9, 68.0
Grand Rapids, 07, 17, 1983, 77.8, 91.9, 68.0
Grand Rapids, 07, 18, 1983, 75.5, 86.0, 66.9
Grand Rapids, 07, 19, 1983, 78.3, 91.9, 66.9
Grand Rapids, 07, 20, 1983, 77.3, 91.9, 66.9
Grand Rapids, 07, 21, 1983, 79.7, 93.0, 66.9
Grand Rapids, 07, 22, 1983, 73.8, 93.0, 64.0
Grand Rapids, 07, 23, 1983, 76.9, 84.9, 64.0
Grand Rapids, 07, 24, 1983, 73.6, 87.1, 63.0
Grand Rapids, 07, 25, 1983, 73.0, 82.9, 62.1
Grand Rapids, 07, 26, 1983, 73.2, 84.0, 60.1
Grand Rapids, 07, 27, 1983, 73.6, 84.9, 60.1
Grand Rapids, 07, 28, 1983, 75.0, 90.0, 61.0
Grand Rapids, 07, 29, 1983, 80.5, 90.0, 66.9
Grand Rapids, 07, 30, 1983, 77.1, 89.1, 71.1
Grand Rapids, 07, 31, 1983, 74.7, 86.0, 70.0
Grand Rapids, 08, 01, 1983, 72.3, 82.9, 63.0
Grand Rapids, 08, 02, 1983, 69.6, 80.1, 57.9
Grand Rapids, 08, 03, 1983, 71.9, 81.0, 57.9
Grand Rapids, 08, 04, 1983, 77.1, 84.9, 62.8
Grand Rapids, 08, 05, 1983, 73.7, 84.9, 68.0
Grand Rapids, 08, 06, 1983, 73.5, 84.0, 62.1
Grand Rapids, 08, 07, 1983, 75.3, 86.0, 62.1
Grand Rapids, 08, 08, 1983, 75.1, 88.0, 63.0
Grand Rapids, 08, 09, 1983, 68.9, 88.0, 55.9
Grand Rapids, 08, 10, 1983, 64.9, 79.0, 55.9
Grand Rapids, 08, 11, 1983, 67.2, 73.9, 55.9
Grand Rapids, 08, 12, 1983, 63.7, 77.0, 50.0
Grand Rapids, 08, 13, 1983, 66.3, 79.0, 50.0
Grand Rapids, 08, 14, 1983, 68.7, 79.0, 60.1
Grand Rapids, 08, 15, 1983, 71.5, 82.9, 60.1
Grand Rapids, 08, 16, 1983, 73.9, 86.0, 63.0
Grand Rapids, 08, 17, 1983, 75.1, 86.0, 63.0
Grand Rapids, 08, 18, 1983, 77.4, 88.0, 70.0
Grand Rapids, 08, 19, 1983, 80.5, 93.9, 70.0
Grand Rapids, 08, 20, 1983, 79.5, 93.9, 70.0
Grand Rapids, 08, 21, 1983, 71.5, 87.1, 59.9
Grand Rapids, 08, 22, 1983, 73.5, 86.0, 60.1
Grand Rapids, 08, 23, 1983, 66.4, 78.1, 57.0
Grand Rapids, 08, 24, 1983, 67.6, 81.0, 54.9
Grand Rapids, 08, 25, 1983, 70.3, 81.0, 55.0
Grand Rapids, 08, 26, 1983, 74.1, 81.0, 62.1
Grand Rapids, 08, 27, 1983, 74.3, 82.0, 68.0
Grand Rapids, 08, 28, 1983, 74.9, 87.1, 64.9
Grand Rapids, 08, 29, 1983, 74.3, 88.0, 64.0
Grand Rapids, 08, 30, 1983, 72.8, 88.0, 64.0
Grand Rapids, 08, 31, 1983, 70.3, 80.1, 64.9
Grand Rapids, 09, 01, 1983, 69.0, 81.0, 54.9
Grand Rapids, 09, 02, 1983, 68.3, 82.0, 55.0
Grand Rapids, 09, 03, 1983, 69.9, 86.0, 55.9
Grand Rapids, 09, 04, 1983, 72.8, 89.1, 57.0
Grand Rapids, 09, 05, 1983, 77.1, 89.1, 61.0
Grand Rapids, 09, 06, 1983, 72.6, 89.1, 66.0
Grand Rapids, 09, 07, 1983, 64.7, 77.0, 54.0
Grand Rapids, 09, 08, 1983, 62.7, 77.0, 50.0
Grand Rapids, 09, 09, 1983, 72.2, 89.1, 50.0
Grand Rapids, 09, 10, 1983, 79.3, 90.0, 71.1
Grand Rapids, 09, 11, 1983, 68.6, 90.0, 60.1
Grand Rapids, 09, 12, 1983, 58.9, 72.0, 48.0
Grand Rapids, 09, 13, 1983, 59.7, 70.0, 48.0
Grand Rapids, 09, 14, 1983, 53.8, 68.0, 41.0
Grand Rapids, 09, 15, 1983, 54.1, 66.9, 41.0
Grand Rapids, 09, 16, 1983, 57.8, 66.9, 45.0
Grand Rapids, 09, 17, 1983, 61.1, 68.0, 52.0
Grand Rapids, 09, 18, 1983, 67.4, 78.1, 52.0
Grand Rapids, 09, 19, 1983, 67.6, 78.1, 59.0
Grand Rapids, 09, 20, 1983, 68.9, 77.0, 57.0
Grand Rapids, 09, 21, 1983, 50.1, 55.9, 46.0
Grand Rapids, 09, 22, 1983, 45.8, 54.0, 42.1
Grand Rapids, 09, 23, 1983, 46.8, 55.9, 36.9
Grand Rapids, 09, 24, 1983, 48.2, 62.1, 37.0
Grand Rapids, 09, 25, 1983, 51.3, 63.0, 37.0
Grand Rapids, 09, 26, 1983, 59.7, 68.0, 45.0
Grand Rapids, 09, 27, 1983, 58.7, 73.9, 46.0
Grand Rapids, 09, 28, 1983, 61.5, 75.9, 46.0
Grand Rapids, 09, 29, 1983, 63.4, 77.0, 48.9
Grand Rapids, 09, 30, 1983, 61.9, 77.0, 48.9
Grand Rapids, 10, 01, 1983, 59.4, 75.0, 46.9
Grand Rapids, 10, 02, 1983, 63.5, 75.9, 46.9
Grand Rapids, 10, 03, 1983, 69.6, 75.9, 54.0
Grand Rapids, 10, 04, 1983, 64.5, 75.0, 62.1
Grand Rapids, 10, 05, 1983, 59.1, 66.9, 55.0
Grand Rapids, 10, 06, 1983, 56.0, 64.9, 51.1
Grand Rapids, 10, 07, 1983, 53.6, 68.0, 39.9
Grand Rapids, 10, 08, 1983, 59.2, 68.0, 44.1
Grand Rapids, 10, 09, 1983, 46.9, 66.0, 37.9
Grand Rapids, 10, 10, 1983, 44.6, 57.9, 34.0
Grand Rapids, 10, 11, 1983, 56.2, 73.9, 34.0
Grand Rapids, 10, 12, 1983, 62.0, 73.9, 45.0
Grand Rapids, 10, 13, 1983, 46.6, 50.0, 45.0
Grand Rapids, 10, 14, 1983, 43.1, 50.0, 34.9
Grand Rapids, 10, 15, 1983, 45.7, 64.9, 32.9
Grand Rapids, 10, 16, 1983, 56.4, 66.0, 50.0
Grand Rapids, 10, 17, 1983, 51.9, 66.0, 43.0
Grand Rapids, 10, 18, 1983, 44.4, 62.1, 30.9
Grand Rapids, 10, 19, 1983, 44.6, 62.1, 30.9
Grand Rapids, 10, 20, 1983, 43.7, 48.9, 38.8
Grand Rapids, 10, 21, 1983, 47.8, 61.0, 39.0
Grand Rapids, 10, 22, 1983, 50.6, 61.0, 39.9
Grand Rapids, 10, 23, 1983, 51.6, 53.1, 46.9
Grand Rapids, 10, 24, 1983, 48.7, 53.1, 46.9
Grand Rapids, 10, 25, 1983, 49.7, 55.0, 46.9
Grand Rapids, 10, 26, 1983, 43.6, 57.0, 36.0
Grand Rapids, 10, 27, 1983, 42.2, 57.9, 27.0
Grand Rapids, 10, 28, 1983, 59.2, 66.0, 51.1
Grand Rapids, 10, 29, 1983, 46.3, 66.9, 34.0
Grand Rapids, 10, 30, 1983, 38.1, 53.1, 27.0
Grand Rapids, 10, 31, 1983, 38.7, 55.0, 26.1
Grand Rapids, 11, 01, 1983, 48.6, 57.9, 26.1
Grand Rapids, 11, 02, 1983, 58.3, 61.0, 57.0
Grand Rapids, 11, 03, 1983, 48.3, 61.0, 35.1
Grand Rapids, 11, 04, 1983, 34.2, 53.1, 21.9
Grand Rapids, 11, 05, 1983, 38.0, 53.1, 21.9
Grand Rapids, 11, 06, 1983, 41.4, 55.0, 25.0
Grand Rapids, 11, 07, 1983, 48.4, 55.9, 30.9
Grand Rapids, 11, 08, 1983, 53.7, 62.1, 45.0
Grand Rapids, 11, 09, 1983, 52.7, 62.1, 44.1
Grand Rapids, 11, 10, 1983, 53.0, 62.1, 44.1
Grand Rapids, 11, 11, 1983, 34.5, 57.0, 30.9
Grand Rapids, 11, 12, 1983, 30.8, 39.0, 24.1
Grand Rapids, 11, 13, 1983, 29.3, 39.0, 23.0
Grand Rapids, 11, 14, 1983, 35.4, 46.0, 23.0
Grand Rapids, 11, 15, 1983, 39.7, 46.9, 27.0
Grand Rapids, 11, 16, 1983, 38.0, 42.1, 36.0
Grand Rapids, 11, 17, 1983, 36.3, 39.9, 32.0
Grand Rapids, 11, 18, 1983, 38.2, 50.0, 30.9
Grand Rapids, 11, 19, 1983, 43.7, 57.0, 30.9
Grand Rapids, 11, 20, 1983, 54.6, 60.1, 36.0
Grand Rapids, 11, 21, 1983, 44.5, 60.1, 39.0
Grand Rapids, 11, 22, 1983, 38.5, 53.1, 28.0
Grand Rapids, 11, 23, 1983, 49.5, 57.0, 28.0
Grand Rapids, 11, 24, 1983, 36.3, 60.1, 30.0
Grand Rapids, 11, 25, 1983, 33.1, 37.0, 30.0
Grand Rapids, 11, 26, 1983, 36.4, 45.0, 28.9
Grand Rapids, 11, 27, 1983, 36.0, 45.0, 30.0
Grand Rapids, 11, 28, 1983, 37.5, 51.1, 32.0
Grand Rapids, 11, 29, 1983, 32.5, 36.0, 28.9
Grand Rapids, 11, 30, 1983, 26.2, 34.0, 24.1
Grand Rapids, 12, 01, 1983, 25.9, 28.0, 24.1
Grand Rapids, 12, 02, 1983, 26.9, 30.0, 24.1
Grand Rapids, 12, 03, 1983, 25.3, 30.9, 12.9
Grand Rapids, 12, 04, 1983, 31.2, 35.1, 12.9
Grand Rapids, 12, 05, 1983, 34.9, 37.0, 28.0
Grand Rapids, 12, 06, 1983, 32.1, 37.0, 28.0
Grand Rapids, 12, 07, 1983, 26.5, 36.0, 21.9
Grand Rapids, 12, 08, 1983, 20.4, 30.9, 10.0
Grand Rapids, 12, 09, 1983, 26.9, 30.9, 10.0
Grand Rapids, 12, 10, 1983, 27.3, 32.0, 19.0
Grand Rapids, 12, 11, 1983, 29.9, 34.0, 25.0
Grand Rapids, 12, 12, 1983, 36.3, 39.0, 26.1
Grand Rapids, 12, 13, 1983, 33.8, 39.0, 32.0
Grand Rapids, 12, 14, 1983, 33.3, 37.0, 30.9
Grand Rapids, 12, 15, 1983, 28.8, 37.0, 24.1
Grand Rapids, 12, 16, 1983, 25.7, 30.9, 21.0
Grand Rapids, 12, 17, 1983, 19.2, 27.0, 15.1
Grand Rapids, 12, 18, 1983, 14.5, 21.9, 10.0
Grand Rapids, 12, 19, 1983, -0.4, 17.1, -18.0
Grand Rapids, 12, 20, 1983, 6.1, 17.1, -0.9
Grand Rapids, 12, 21, 1983, 16.9, 25.0, -2.9
Grand Rapids, 12, 22, 1983, 20.8, 28.0, 9.0
Grand Rapids, 12, 23, 1983, 6.1, 10.9, -7.1
Grand Rapids, 12, 24, 1983, 3.8, 10.9, -7.1
Grand Rapids, 12, 25, 1983, 3.7, 9.0, -2.9
Grand Rapids, 12, 26, 1983, 2.8, 10.0, -5.1
Grand Rapids, 12, 27, 1983, 15.5, 19.9, -5.1
Grand Rapids, 12, 28, 1983, 20.3, 24.1, 12.0
Grand Rapids, 12, 29, 1983, 13.1, 24.1, 6.1
Grand Rapids, 12, 30, 1983, 6.2, 16.0, -2.9
Grand Rapids, 12, 31, 1983, 9.5, 21.0, -0.9
Grand Rapids, 01, 01, 1984, 19.4, 25.0, 3.0
Grand Rapids, 01, 02, 1984, 27.8, 30.9, 25.0
Grand Rapids, 01, 03, 1984, 28.7, 34.0, 24.1
Grand Rapids, 01, 04, 1984, 32.2, 34.0, 24.1
Grand Rapids, 01, 05, 1984, 29.8, 34.0, 21.9
Grand Rapids, 01, 06, 1984, 32.8, 36.0, 21.9
Grand Rapids, 01, 07, 1984, 16.9, 36.0, 3.9
Grand Rapids, 01, 08, 1984, 27.7, 34.0, 21.0
Grand Rapids, 01, 09, 1984, 19.9, 34.0, 18.0
Grand Rapids, 01, 10, 1984, 15.9, 21.0, 5.0
Grand Rapids, 01, 11, 1984, 6.8, 21.0, -2.9
Grand Rapids, 01, 12, 1984, 12.5, 16.0, -2.9
Grand Rapids, 01, 13, 1984, 15.9, 21.0, 10.0
Grand Rapids, 01, 14, 1984, 14.9, 23.0, 7.0
Grand Rapids, 01, 15, 1984, 1.5, 23.0, -14.1
Grand Rapids, 01, 16, 1984, 3.4, 17.1, -14.1
Grand Rapids, 01, 17, 1984, 19.9, 21.9, 12.0
Grand Rapids, 01, 18, 1984, 11.8, 21.9, 7.0
Grand Rapids, 01, 19, 1984, 2.8, 14.0, -11.9
Grand Rapids, 01, 20, 1984, 6.1, 12.0, -11.9
Grand Rapids, 01, 21, 1984, -6.9, 10.0, -15.0
Grand Rapids, 01, 22, 1984, 9.4, 21.9, 1.9
Grand Rapids, 01, 23, 1984, 19.6, 32.0, 5.0
Grand Rapids, 01, 24, 1984, 33.6, 35.1, 32.0
Grand Rapids, 01, 25, 1984, 32.7, 35.1, 30.9
Grand Rapids, 01, 26, 1984, 30.1, 35.1, 28.0
Grand Rapids, 01, 27, 1984, 29.4, 35.1, 21.0
Grand Rapids, 01, 28, 1984, 15.6, 35.1, 3.0
Grand Rapids, 01, 29, 1984, 29.6, 32.0, 28.0
Grand Rapids, 01, 30, 1984, 25.9, 32.0, 23.0
Grand Rapids, 01, 31, 1984, 19.8, 27.0, 10.9
Grand Rapids, 02, 01, 1984, 21.0, 34.0, 9.0
Grand Rapids, 02, 02, 1984, 29.3, 43.0, 9.0
Grand Rapids, 02, 03, 1984, 35.1, 43.0, 18.0
Grand Rapids, 02, 04, 1984, 33.2, 39.0, 32.0
Grand Rapids, 02, 05, 1984, 25.3, 34.0, 21.9
Grand Rapids, 02, 06, 1984, 16.5, 28.0, 12.9
Grand Rapids, 02, 07, 1984, 20.4, 25.0, 12.9
Grand Rapids, 02, 08, 1984, 20.9, 28.0, 12.0
Grand Rapids, 02, 09, 1984, 29.8, 41.0, 12.0
Grand Rapids, 02, 10, 1984, 37.1, 44.1, 25.0
Grand Rapids, 02, 11, 1984, 37.0, 45.0, 30.9
Grand Rapids, 02, 12, 1984, 43.5, 55.0, 35.1
Grand Rapids, 02, 13, 1984, 50.8, 55.0, 37.0
Grand Rapids, 02, 14, 1984, 42.1, 55.0, 37.0
Grand Rapids, 02, 15, 1984, 38.5, 55.0, 28.0
Grand Rapids, 02, 16, 1984, 38.8, 55.9, 28.0
Grand Rapids, 02, 17, 1984, 39.1, 50.0, 32.0
Grand Rapids, 02, 18, 1984, 40.2, 44.1, 37.0
Grand Rapids, 02, 19, 1984, 42.3, 46.9, 37.0
Grand Rapids, 02, 20, 1984, 34.6, 46.9, 30.0
Grand Rapids, 02, 21, 1984, 35.3, 39.9, 30.0
Grand Rapids, 02, 22, 1984, 42.5, 60.1, 30.0
Grand Rapids, 02, 23, 1984, 48.8, 62.1, 35.1
Grand Rapids, 02, 24, 1984, 40.1, 63.0, 36.0
Grand Rapids, 02, 25, 1984, 31.3, 45.0, 26.1
Grand Rapids, 02, 26, 1984, 28.3, 37.9, 21.9
Grand Rapids, 02, 27, 1984, 26.6, 35.1, 21.9
Grand Rapids, 02, 28, 1984, 27.6, 30.9, 23.0
Grand Rapids, 02, 29, 1984, 23.5, 30.9, 19.9
Grand Rapids, 03, 01, 1984, 21.7, 28.0, 12.9
Grand Rapids, 03, 02, 1984, 22.7, 34.0, 12.9
Grand Rapids, 03, 03, 1984, 23.5, 36.0, 12.0
Grand Rapids, 03, 04, 1984, 24.2, 36.0, 12.0
Grand Rapids, 03, 05, 1984, 31.5, 35.1, 15.1
Grand Rapids, 03, 06, 1984, 27.5, 35.1, 21.9
Grand Rapids, 03, 07, 1984, 14.2, 28.9, 6.1
Grand Rapids, 03, 08, 1984, 16.7, 25.0, 6.1
Grand Rapids, 03, 09, 1984, 16.6, 25.0, 7.0
Grand Rapids, 03, 10, 1984, 21.0, 28.0, 7.0
Grand Rapids, 03, 11, 1984, 19.4, 28.0, 12.9
Grand Rapids, 03, 12, 1984, 12.0, 27.0, 3.0
Grand Rapids, 03, 13, 1984, 22.6, 33.1, 3.0
Grand Rapids, 03, 14, 1984, 33.1, 45.0, 18.0
Grand Rapids, 03, 15, 1984, 39.3, 53.1, 26.1
Grand Rapids, 03, 16, 1984, 37.6, 54.0, 30.9
Grand Rapids, 03, 17, 1984, 26.5, 45.0, 21.0
Grand Rapids, 03, 18, 1984, 27.7, 33.1, 21.0
Grand Rapids, 03, 19, 1984, 28.8, 34.0, 25.0
Grand Rapids, 03, 20, 1984, 36.7, 41.0, 25.0
Grand Rapids, 03, 21, 1984, 35.1, 41.0, 33.1
Grand Rapids, 03, 22, 1984, 33.3, 36.0, 32.0
Grand Rapids, 03, 23, 1984, 31.3, 36.0, 26.1
Grand Rapids, 03, 24, 1984, 28.6, 43.0, 16.0
Grand Rapids, 03, 25, 1984, 35.5, 44.1, 16.0
Grand Rapids, 03, 26, 1984, 34.5, 44.1, 26.1
Grand Rapids, 03, 27, 1984, 36.5, 45.0, 26.1
Grand Rapids, 03, 28, 1984, 37.7, 48.0, 30.0
Grand Rapids, 03, 29, 1984, 38.8, 48.0, 30.0
Grand Rapids, 03, 30, 1984, 38.9, 46.9, 32.0
Grand Rapids, 03, 31, 1984, 37.0, 46.9, 28.0
Grand Rapids, 04, 01, 1984, 36.9, 51.1, 25.0
Grand Rapids, 04, 02, 1984, 41.3, 57.0, 25.0
Grand Rapids, 04, 03, 1984, 42.4, 57.0, 28.0
Grand Rapids, 04, 04, 1984, 45.0, 51.1, 32.0
Grand Rapids, 04, 05, 1984, 43.3, 51.1, 39.9
Grand Rapids, 04, 06, 1984, 38.6, 46.0, 37.0
Grand Rapids, 04, 07, 1984, 42.4, 60.1, 30.0
Grand Rapids, 04, 08, 1984, 41.6, 60.1, 28.0
Grand Rapids, 04, 09, 1984, 47.8, 62.1, 28.0
Grand Rapids, 04, 10, 1984, 46.5, 62.1, 33.1
Grand Rapids, 04, 11, 1984, 44.4, 62.1, 28.0
Grand Rapids, 04, 12, 1984, 48.7, 64.9, 28.0
Grand Rapids, 04, 13, 1984, 51.5, 64.9, 36.0
Grand Rapids, 04, 14, 1984, 48.7, 64.0, 44.1
Grand Rapids, 04, 15, 1984, 47.6, 52.0, 44.1
Grand Rapids, 04, 16, 1984, 45.6, 48.0, 43.0
Grand Rapids, 04, 17, 1984, 38.8, 46.0, 34.0
Grand Rapids, 04, 18, 1984, 39.1, 43.0, 34.0
Grand Rapids, 04, 19, 1984, 43.5, 53.1, 37.0
Grand Rapids, 04, 20, 1984, 47.0, 61.0, 34.0
Grand Rapids, 04, 21, 1984, 46.8, 62.1, 34.0
Grand Rapids, 04, 22, 1984, 39.8, 54.0, 36.0
Grand Rapids, 04, 23, 1984, 40.6, 46.9, 36.0
Grand Rapids, 04, 24, 1984, 41.7, 46.9, 37.0
Grand Rapids, 04, 25, 1984, 49.9, 68.0, 37.9
Grand Rapids, 04, 26, 1984, 63.2, 82.0, 37.9
Grand Rapids, 04, 27, 1984, 71.0, 82.9, 64.9
Grand Rapids, 04, 28, 1984, 63.3, 78.1, 48.9
Grand Rapids, 04, 29, 1984, 52.3, 70.0, 39.0
Grand Rapids, 04, 30, 1984, 53.2, 68.0, 39.0
Grand Rapids, 05, 01, 1984, 44.2, 52.0, 39.0
Grand Rapids, 05, 02, 1984, 41.3, 53.1, 28.0
Grand Rapids, 05, 03, 1984, 48.8, 64.9, 28.0
Grand Rapids, 05, 04, 1984, 46.6, 64.9, 42.1
Grand Rapids, 05, 05, 1984, 47.0, 64.9, 34.0
Grand Rapids, 05, 06, 1984, 55.9, 70.0, 34.0
Grand Rapids, 05, 07, 1984, 59.1, 71.1, 46.0
Grand Rapids, 05, 08, 1984, 49.5, 70.0, 45.0
Grand Rapids, 05, 09, 1984, 42.8, 53.1, 39.0
Grand Rapids, 05, 10, 1984, 48.0, 66.0, 33.1
Grand Rapids, 05, 11, 1984, 58.5, 66.9, 53.1
Grand Rapids, 05, 12, 1984, 54.6, 64.9, 41.0
Grand Rapids, 05, 13, 1984, 47.2, 61.0, 41.0
Grand Rapids, 05, 14, 1984, 46.1, 62.1, 32.0
Grand Rapids, 05, 15, 1984, 49.2, 63.0, 32.0
Grand Rapids, 05, 16, 1984, 48.8, 64.0, 30.9
Grand Rapids, 05, 17, 1984, 55.1, 72.0, 46.0
Grand Rapids, 05, 18, 1984, 69.0, 78.1, 62.1
Grand Rapids, 05, 19, 1984, 63.0, 79.0, 57.0
Grand Rapids, 05, 20, 1984, 61.5, 72.0, 55.9
Grand Rapids, 05, 21, 1984, 61.8, 75.9, 48.0
Grand Rapids, 05, 22, 1984, 67.7, 75.9, 48.0
Grand Rapids, 05, 23, 1984, 60.5, 71.1, 53.1
Grand Rapids, 05, 24, 1984, 58.2, 75.9, 43.0
Grand Rapids, 05, 25, 1984, 63.2, 75.9, 60.1
Grand Rapids, 05, 26, 1984, 56.1, 69.1, 50.0
Grand Rapids, 05, 27, 1984, 51.7, 66.0, 37.0
Grand Rapids, 05, 28, 1984, 50.6, 66.9, 37.0
Grand Rapids, 05, 29, 1984, 45.0, 57.0, 41.0
Grand Rapids, 05, 30, 1984, 50.3, 64.9, 41.0
Grand Rapids, 05, 31, 1984, 54.2, 72.0, 37.0
Grand Rapids, 06, 01, 1984, 65.2, 80.1, 55.0
Grand Rapids, 06, 02, 1984, 69.5, 82.9, 55.9
Grand Rapids, 06, 03, 1984, 64.8, 82.9, 54.0
Grand Rapids, 06, 04, 1984, 65.0, 82.0, 46.0
Grand Rapids, 06, 05, 1984, 73.7, 84.9, 64.0
Grand Rapids, 06, 06, 1984, 77.8, 89.1, 63.0
Grand Rapids, 06, 07, 1984, 77.9, 89.1, 70.0
Grand Rapids, 06, 08, 1984, 78.3, 87.1, 72.0
Grand Rapids, 06, 09, 1984, 73.8, 86.0, 68.0
Grand Rapids, 06, 10, 1984, 74.8, 82.0, 68.0
Grand Rapids, 06, 11, 1984, 64.8, 82.0, 51.1
Grand Rapids, 06, 12, 1984, 70.5, 90.0, 51.1
Grand Rapids, 06, 13, 1984, 75.9, 90.0, 53.1
Grand Rapids, 06, 14, 1984, 67.3, 87.1, 60.1
Grand Rapids, 06, 15, 1984, 62.6, 73.9, 51.1
Grand Rapids, 06, 16, 1984, 64.9, 75.9, 51.1
Grand Rapids, 06, 17, 1984, 76.4, 89.1, 69.1
Grand Rapids, 06, 18, 1984, 74.4, 90.0, 68.0
Grand Rapids, 06, 19, 1984, 74.0, 86.0, 63.0
Grand Rapids, 06, 20, 1984, 71.4, 86.0, 60.1
Grand Rapids, 06, 21, 1984, 70.7, 84.0, 59.0
Grand Rapids, 06, 22, 1984, 69.2, 84.0, 57.0
Grand Rapids, 06, 23, 1984, 70.3, 77.0, 57.0
Grand Rapids, 06, 24, 1984, 68.2, 78.1, 61.0
Grand Rapids, 06, 25, 1984, 64.8, 77.0, 54.0
Grand Rapids, 06, 26, 1984, 66.9, 84.0, 50.0
Grand Rapids, 06, 27, 1984, 71.2, 86.0, 50.0
Grand Rapids, 06, 28, 1984, 68.3, 80.1, 55.9
Grand Rapids, 06, 29, 1984, 61.2, 80.1, 51.1
Grand Rapids, 06, 30, 1984, 65.6, 78.1, 51.1
Grand Rapids, 07, 01, 1984, 67.8, 81.0, 52.0
Grand Rapids, 07, 02, 1984, 71.1, 84.0, 52.0
Grand Rapids, 07, 03, 1984, 72.5, 86.0, 54.0
Grand Rapids, 07, 04, 1984, 73.9, 88.0, 57.9
Grand Rapids, 07, 05, 1984, 71.0, 86.0, 59.0
Grand Rapids, 07, 06, 1984, 67.9, 82.9, 59.0
Grand Rapids, 07, 07, 1984, 59.8, 73.0, 46.9
Grand Rapids, 07, 08, 1984, 61.6, 77.0, 46.0
Grand Rapids, 07, 09, 1984, 70.4, 82.0, 63.0
Grand Rapids, 07, 10, 1984, 78.3, 88.0, 63.0
Grand Rapids, 07, 11, 1984, 72.5, 88.0, 64.9
Grand Rapids, 07, 12, 1984, 72.4, 86.0, 60.1
Grand Rapids, 07, 13, 1984, 72.8, 88.0, 57.9
Grand Rapids, 07, 14, 1984, 75.5, 89.1, 57.9
Grand Rapids, 07, 15, 1984, 78.3, 90.0, 63.0
Grand Rapids, 07, 16, 1984, 70.5, 84.0, 60.1
Grand Rapids, 07, 17, 1984, 69.6, 78.1, 60.1
Grand Rapids, 07, 18, 1984, 66.7, 77.0, 59.0
Grand Rapids, 07, 19, 1984, 65.8, 79.0, 50.0
Grand Rapids, 07, 20, 1984, 72.3, 82.9, 50.0
Grand Rapids, 07, 21, 1984, 73.3, 84.0, 63.0
Grand Rapids, 07, 22, 1984, 75.4, 90.0, 63.0
Grand Rapids, 07, 23, 1984, 79.7, 91.0, 63.0
